ID,名称,中文名称
4554,創世弓イリアスハート,创世弓伊莉娅丝之心
4556,烈火覇竜鞭,烈火霸龙鞭
4557,女王の蛇鞭,女王蛇鞭
4558,聖皇の鞭,圣皇制鞭
4559,闇皇の鞭,暗皇制鞭
4560,六頭竜,六头龙
4561,断罪の鞭,断罪之鞭
4562,コメットレイン,彗星雨
4563,ペンテシレアの鞭,彭忒西勒亚之鞭
4564,アルテミシアの鞭,阿尔忒弥西亚之鞭
4565,リリスロード,莉莉丝主宰
4566,封神禁鞭,""
4567,月虹の鞭,月虹制鞭
4568,ルミナスレイン,光之雨
4569,万年樹鞭,万年树鞭
4570,竜鞭クィーンロード,龙鞭女王主宰
4571,沙羅双樹,沙罗双树
4572,無の鞭,無制鞭
4573,聖鞭プリンシパリティ,圣鞭普林西帕利提
4574,女王の懲罰,女王的惩罚
4575,七つの大罪・嫉妬,七宗罪・嫉妒
4576,九頭竜,九头龙
4577,名状しがたき触手鞭,无法名状的触手鞭
4578,テンタクルヘル,触手地狱
4579,太極・封神禁鞭,太极・封神禁鞭
4580,リリスナイトメア,莉莉丝梦魇
4581,最後の鞭,最终之鞭
4582,螺神鞭ペンテシレア,螺神鞭彭忒西勒亚
4583,傾枷鞭アルテミシア,倾枷鞭阿尔忒弥西亚
4584,世喰鞭ウロボロス,世食鞭衔尾蛇
4585,ハドロンビュート,强子鞭
4587,インフィの竪琴,因菲的竖琴
4588,至福千年の竪琴,至福千年的竖琴
4589,アポロンのハープ,阿波罗的竖琴
4590,聖皇の竪琴,圣皇制竖琴
4591,闇皇の竪琴,暗皇制竖琴
4592,エレメンタルハープ,元素竖琴
4593,滅天の竪琴,灭天竖琴
4594,月虹の竪琴,月虹制竖琴
4595,レインボーハープ,彩虹竖琴
4596,バンシィ,报丧女妖
4597,ミレニアム,千年
4598,ワールドドロウン,世界沉没者
4599,無の竪琴,無制竖琴
4600,オメガの竪琴,欧米伽竖琴
4601,ローレライ,罗蕾莱
4602,禁じられたハープ,禁忌之琴
4603,冥琴アヌビス,冥琴阿努比斯
4604,最後の竪琴,最终之竖琴
4605,アポロン・ケイオス,阿波罗・混沌
4607,メカニカルサン,机械太阳
4608,彗星華々,彗星华丽
4609,ヒルコおさかなメラン,蛭虫鱼回旋镖
4610,ムーンスター,月星
4611,聖皇のブーメラン,圣皇制回旋镖
4612,闇皇のブーメラン,暗皇制回旋镖
4613,銀河天翔,银河天翔
4614,ラッキームーン,幸运月
4615,エッジエレメンツ,元素边缘
4616,ホーミングサン,追踪太阳
4617,ヒュプノスのブーメラン,修普诺斯之回旋镖
4618,タナトスのブーメラン,塔纳托斯之回旋镖
4619,ラストおさかなメラン,最后的鱼回旋镖
4620,月虹のブーメラン,月虹制回旋镖
4621,奇跡の三日月,奇迹的三日月
4622,アーネンエルベ,阿伦艾尔贝
4623,トリニティエッジ,三位一体之刃
4624,無のブーメラン,無制回旋镖
4625,不倶戴天,不共戴天
4626,ブーメランオブギャラクシー,银河飞镖
4627,カリ・ユガ,卡利・尤加
4628,ナノアセンブラ,纳米装配器
4629,最後のブーメラン,最终之回旋镖
4630,詠眠輪ヒュプノス,咏眠轮修普诺斯
4631,死柱輪タナトス,死柱轮塔纳托斯
4632,オサカナウェポン,鱼武器
4633,カナデブーメラン,祸抚飞镖
4635,蛇王の鉄球,蛇王的铁球
4636,大魔王の鉄球,大魔王的铁球
4637,聖皇の鉄球,圣皇制铁球
4638,闇皇の鉄球,暗皇制铁球
4639,蛇神の鉄球,蛇神的铁球
4640,滅天の鉄球,灭天的铁球
4641,聖王球,圣王球
4642,月虹の鉄球,月虹制铁球
4643,ジェノサイドブレイカー,灭绝破坏者
4644,サーペンタリウス,蛇神
4645,無の鉄球,無制铁球
4646,カタストロフィ,大灾难
4647,天帝球,""
4648,ミドガルズオルム,尘世巨蟒
4649,滅神球,灭神球
4650,最後の鉄球,最终之铁球
4651,巨蛇球ヨルムンガンド,巨蛇球耶梦加得
4652,覇球ミドガルズオルム,霸球尘世巨蟒
4653,ガイアロード,盖亚主宰
4654,邪神の鉄球,邪神铁球
4656,ハーピーの扇,哈比的扇
4657,太陽の扇,太阳的扇
4658,ステージアイドル,舞台偶像
4659,天翔扇,""
4660,九尾華扇,九尾华扇
4661,神霊月扇,神灵月扇
4662,芭蕉太陽扇,芭蕉太阳扇
4663,ガイアの扇,盖亚的扇
4664,聖皇の扇,圣皇制扇
4665,闇皇の扇,暗皇制扇
4666,天翔炎扇,""
4667,九尾絶扇,九尾绝扇
4668,月と太陽,月亮与太阳
4669,アマテラスの扇,天照之扇
4670,ツクヨミの扇,月读之扇
4671,サキュバスドリーム,魅魔之梦
4672,月虹の扇,月虹制扇
4673,シラクサ,白砂
4674,無の扇,無制扇
4675,風林火山,风林火山
4676,月喰い,月食
4677,ダークフェニックス,黑暗凤凰
4678,月と太陽・天地明察,月与太阳・天地明察
4679,アスタロトドリーム,阿斯塔洛特之梦
4680,最後の扇,最终之扇
4681,常陽扇アマテラス,常阳扇天照
4682,月禁扇ツクヨミ,月禁扇月读
4683,白面金毛九尾扇,""
4685,三つ星,三星
4686,破邪包丁,破邪菜刀
4687,キメラおろし,奇美拉切
4688,五つ星,五星
4689,マッドブッチャー,疯狂屠夫
4690,聖皇の包丁,圣皇制菜刀
4691,闇皇の包丁,暗皇制菜刀
4692,那由多斬り,那由多斩
4693,神おろし,神斩
4694,ヘスティアの包丁,赫斯提亚的菜刀
4695,月虹の包丁,月虹制菜刀
4696,セブンスターナイフ,七星小刀
4697,ブギーマン,布吉曼
4698,無の包丁,無制菜刀
4699,満天星,满天星
4700,アルトツヴァイ,阿尔特茨维
4701,七つの大罪・暴食,七宗罪・暴食
4702,那由多の神おろし,那由多的神斩
4703,最後の包丁,最终之菜刀
4704,豊伽刃ヘスティア,丰伽刃赫斯提亚
4706,マネーロンダリング,洗钱
4707,カルキュレーター,计算器
4708,女神のそろばん,女神的算盘
4709,聖皇のそろばん,圣皇制算盘
4710,闇皇のそろばん,暗皇制算盘
4711,カルキュレーター・極,计算灵・极
4712,カオスミリオネア,混沌百万富翁
4713,ヘルメスのそろばん,赫尔墨斯的算盘
4714,月虹のそろばん,月虹制算盘
4715,富岳,""
4716,ヴァンピールリッチ,吸血鬼贵族
4717,グローバルライツ,全球之光
4718,無のそろばん,無制算盘
4719,タックスヘイヴン,避税天堂
4720,聖算具ソフィア,圣算具索菲亚
4721,石油王,石油大亨
4722,七つの大罪・強欲,七宗罪・贪婪
4723,オルタナティブ,替代
4724,最後のそろばん,最终之算盘
4725,神算盤ヘルメス,神算盘赫尔墨斯
4727,傀儡師のメス,傀儡师的手术刀
4728,サージャンブレイド・オズマ,萨尔加姆布雷德・奥兹玛
4729,ブリギットの医刀,布里奇德之医刀
4730,聖皇のメス,圣皇制手术刀
4731,闇皇のメス,暗皇制手术刀
4732,デッドアナトミア,死亡解剖
4733,求道者のメス,求道者的手术刀
4734,月虹のメス,月虹制手术刀
4735,サージャンブレイドΩ,军刀Ω
4736,ヘルヘイム,地狱海姆
4737,無のメス,無制手术刀
4738,アウトブレイク,爆发
4739,ヒポクラテスの誓い,希波克拉底誓言
4740,アルテイストの誇り,阿尔泰斯特的荣耀
4741,最後のメス,最终之手术刀
4742,癒水刃ブリギット,治愈水刃布里奇德
4744,ハロウィン,万圣节
4745,デュエリストのカード,决斗者的卡牌
4746,ファンタジア,幻想曲
4747,ラストハロウィン,最后的万圣节
4748,ラーのカード,拉之卡牌
4749,聖皇のカード,圣皇制卡牌
4750,闇皇のカード,暗皇制卡牌
4751,陰陽混沌札,阴阳混沌札
4752,冥界のタロット,冥界的塔罗
4753,月虹のカード,月虹制卡牌
4754,フェアリーカーニバル,妖精嘉年华
4755,魂のデュエリスト,魂之决斗者
4756,太極陰陽混沌札,太极阴阳混沌符
4757,無のカード,無制卡牌
4758,デッドマンズハンド,死人之手
4759,ジョーカー,小丑
4760,七つの大罪・怠惰,七宗罪・怠惰
4761,ファンタジスタ,幻想师
4762,光と闇のカード,光与暗的卡牌
4763,最後のカード,最终之卡牌
4764,覇禁札ラー,霸禁符拉
4766,花鳥風月,花鸟风月
4767,気高き者の皿,高贵者的盘
4768,地母神の皿,地母神的盘
4769,メカニックディッシュ改,机械盘改
4770,神農の奉皿,神农的供盘
4771,聖皇の皿,圣皇制盘
4772,闇皇の皿,暗皇制盘
4773,レジェンド,传奇
4774,サロメの魔華皿,撒罗默的魔华盘
4775,月虹の皿,月虹制盘
4776,ハイノーブル,高贵
4777,蛸蝕祭,章鱼吞噬祭
4778,究極麗皿・雪月花,究极丽盘・雪月花
4779,スペリオル,卓越
4780,無の皿,無制盘
4781,ルミナスレジェンド,光辉传说
4782,デメテル,德墨忒尔
4783,馘華皿サロメ,斩首盘撒罗默
4784,狂酔皿ディオニュソス,狂醉盘狄俄尼索斯
4785,最後の皿,最终之盘
4786,五穀皿・神農,五谷盘・神农
4788,天魔教義,天魔教义
4789,白きラジエル,白之拉结尔
4790,闇のヴェーダ,暗之吠陀
4791,究極快楽秘本,究极快乐秘本
4792,アルケミスト大全,炼金术大全
4793,グノーシス真書,格诺西丝真书
4794,終末のヴェーダ,终末的吠陀
4795,アンリミテッドレコード,无限记录
4796,マスターアルケミスト,大师炼金术士
4797,科学大全,""
4798,レインボーセンス,彩虹感官
4799,究極科学大全,究极科学大全
4800,グノーシス・エゴ,格诺西丝・自我
4801,邪神の書,邪神之书
4802,トリスメギストス,三重伟大
4803,ブック・オブ・エターナル,永恒之书
4804,カーマスートラ,卡玛斯特拉
4805,インフィニティセンス,无限感知
4806,全てを識る者,全知者
4807,第九絶滅,第九绝灭
4808,プリンキピア,原理
4809,グノーシス黙示録,格诺西丝默示录
4810,プロメテウス,普罗米修斯
4811,カオスレコード,混沌记录
4812,邪神覇皇の書,邪神霸皇之书
4814,狩猟竜銃,狩猎龙铳
4815,ダークルージュ,暗红
4816,魔女のマスケット・終式,魔女滑膛枪・终式
4817,パルスライフル,脉冲步枪
4818,ジブリール・エンデ,吉普莉露・终结
4819,絶滅竜銃,灭绝龙铳
4820,アルティメイトマスケット,究极滑膛枪
4821,統合型パルスライフル,综合型脉冲步枪
4822,禁霊銃ネピリム,禁灵铳拿非利
4823,讐霊銃ネメシス,仇灵铳涅墨西斯
4824,アルテマパルサー,究极脉冲
4825,エクゼキューショナー,执行官
4826,エグゼター,执行者
4827,シンギュラリティ,奇点
4828,メギドファイア,灭世劫炎
4829,冥府の魔銃,冥府魔铳
4830,影銃・傀儡月,影铳・傀儡月
4831,黒銃・紬糸,黑铳・织丝
4832,ドゥームズデイ,末日审判
4833,傀儡炸筒・影瑠璃,傀儡炸筒・影琉璃
4834,傀儡炸筒・紬舞,傀儡炸筒・䌷舞
4835,禁霊銃ネピリム零式,禁灵铳拿非利零式
4836,讐霊銃ネメシス終式,仇灵铳涅墨西斯终式
4837,真アルティメイトマスケット,真究极滑膛枪
4838,ブラッディアームズ,血腥武器
4840,悪徳の栄え・ソドム,恶德荣光・所多玛
4841,アフロディーテ・アリス,阿佛洛狄忒・爱丽丝
4842,エクソダスハンド,救赎之手
4843,疾風セレナーデ,疾风小夜曲
4844,ユートピア,乌托邦
4845,くのいちの妖壺,女忍的妖壶
4846,失楽,失乐
4847,イシスの聖膣,伊西丝的圣穴
4848,七つの大罪・色欲,七宗罪・色欲
4849,ディストピア,绝望
4850,サイコエクセント,念动超凡
4851,淫欲禍アフロディーテ,淫欲祸阿佛洛狄忒
4852,無限悪夢,无限恶梦
4853,絶淫拳,绝淫拳
