"产物ID","产物名称","产物种类","配方ID","合成方案","中文合成方案","中文产物名称"
"3909","料理人のための大秘石","物品","1610","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 3908「料理人のための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 3908「料理人的秘石」×2","料理人的大秘石"
"3910","料理人のための絶秘石","物品","3309","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 3909「料理人のための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 3909「料理人的大秘石」×2","料理人的绝秘石"
"3914","医者のための秘石","物品","1492","金币：1000；材料：物品 ID 91「空の秘石」×1；武器 ID 815「流星のメス」×1","金币：1000；材料：物品 ID 91「空秘石」×1；武器 ID 815「流星制手术刀」×1","医生的秘石"
"3915","医者のための大秘石","物品","1611","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 3914「医者のための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 3914「医生的秘石」×2","医生的大秘石"
"3916","医者のための絶秘石","物品","3310","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 3915「医者のための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 3915「医生的大秘石」×2","医生的绝秘石"
"3920","メイドのための秘石","物品","1493","金币：1000；材料：物品 ID 91「空の秘石」×1；武器 ID 862「流星の皿」×1","金币：1000；材料：物品 ID 91「空秘石」×1；武器 ID 862「流星制盘」×1","女仆的秘石"
"3921","メイドのための大秘石","物品","1612","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 3920「メイドのための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 3920「女仆的秘石」×2","女仆的大秘石"
"3922","メイドのための絶秘石","物品","3311","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 3921「メイドのための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 3921「女仆的大秘石」×2","女仆的绝秘石"
"3926","海賊のための秘石","物品","1494","金币：1000；材料：物品 ID 91「空の秘石」×1；武器 ID 136「巨人剣タイタス」×1","金币：1000；材料：物品 ID 91「空秘石」×1；武器 ID 136「巨人剑泰坦」×1","海贼的秘石"
"3927","海賊のための大秘石","物品","1613","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 3926「海賊のための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 3926「海贼的秘石」×2","海贼的大秘石"
"3928","海賊のための絶秘石","物品","3312","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 3927「海賊のための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 3927「海贼的大秘石」×2","海贼的绝秘石"
"3933","王のための大秘石","物品","1907","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 3932「王のための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 3932「王的秘石」×2","王的大秘石"
"3934","王のための絶秘石","物品","3313","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 3933「王のための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 3933「王的大秘石」×2","王的绝秘石"
"3939","勇者のための大秘石","物品","1908","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 3938「勇者のための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 3938「勇者的秘石」×2","勇者的大秘石"
"3945","ヒーローのための大秘石","物品","1909","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 3944「ヒーローのための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 3944「英雄的秘石」×2","英雄的大秘石"
"3946","ヒーローのための絶秘石","物品","3314","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 3945「ヒーローのための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 3945「英雄的大秘石」×2","英雄的绝秘石"
"3951","魔法少女のための大秘石","物品","1910","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 3950「魔法少女のための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 3950「魔法少女的秘石」×2","魔法少女的大秘石"
"3952","魔法少女のための絶秘石","物品","3315","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 3951「魔法少女のための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 3951「魔法少女的大秘石」×2","魔法少女的绝秘石"
"3956","妖術師のための秘石","物品","1495","金币：1000；材料：物品 ID 91「空の秘石」×1；武器 ID 539「流星のロッド」×1","金币：1000；材料：物品 ID 91「空秘石」×1；武器 ID 539「流星制法杖」×1","妖术师的秘石"
"3957","妖術師のための大秘石","物品","1614","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 3956「妖術師のための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 3956「妖术师的秘石」×2","妖术师的大秘石"
"3958","妖術師のための絶秘石","物品","3316","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 3957「妖術師のための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 3957「妖术师的大秘石」×2","妖术师的绝秘石"
"3963","魔神のための大秘石","物品","1911","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 3962「魔神のための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 3962「魔神的秘石」×2","魔神的大秘石"
"3964","魔神のための絶秘石","物品","3278","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 3963「魔神のための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 3963「魔神的大秘石」×2","魔神的绝秘石"
"3968","ワームサマナーのための秘石","物品","1663","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 109「魔導書のページ」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 109「魔导书的书页」×1","蠕虫召唤师的秘石"
"3969","ワームサマナーのための大秘石","物品","1858","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 3968「ワームサマナーのための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 3968「蠕虫召唤师的秘石」×2","蠕虫召唤师的大秘石"
"3970","ワームサマナーのための絶秘石","物品","3251","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 3969「ワームサマナーのための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 3969「蠕虫召唤师的大秘石」×2","蠕虫召唤师的绝秘石"
"3974","妖魔のための秘石","物品","1664","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 243「禍々しい結晶」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 243「不祥的结晶」×1","妖魔的秘石"
"3975","妖魔のための大秘石","物品","1859","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 3974「妖魔のための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 3974「妖魔的秘石」×2","妖魔的大秘石"
"3976","妖魔のための絶秘石","物品","3252","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 3975「妖魔のための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 3975「妖魔的大秘石」×2","妖魔的绝秘石"
"3980","妖怪のための秘石","物品","1665","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 260「超力の結晶」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 260「超力结晶」×1","妖怪的秘石"
"3981","妖怪のための大秘石","物品","1860","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 3980「妖怪のための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 3980「妖怪的秘石」×2","妖怪的大秘石"
"3982","妖怪のための絶秘石","物品","3253","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 3981「妖怪のための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 3981「妖怪的大秘石」×2","妖怪的绝秘石"
"3986","サキュバスのための秘石","物品","1666","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 251「妖艶なる尻尾」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 251「妖艳的尾巴」×1","魅魔的秘石"
"3987","サキュバスのための大秘石","物品","1861","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 3986「サキュバスのための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 3986「魅魔的秘石」×2","魅魔的大秘石"
"3988","サキュバスのための絶秘石","物品","3254","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 3987「サキュバスのための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 3987「魅魔的大秘石」×2","魅魔的绝秘石"
"3992","吸血鬼のための秘石","物品","1667","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 224「夜の黒片」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 224「夜的黑片」×1","吸血鬼的秘石"
"3993","吸血鬼のための大秘石","物品","1862","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 3992「吸血鬼のための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 3992「吸血鬼的秘石」×2","吸血鬼的大秘石"
"3994","吸血鬼のための絶秘石","物品","3255","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 3993「吸血鬼のための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 3993「吸血鬼的大秘石」×2","吸血鬼的绝秘石"
"3998","人魚のための秘石","物品","1668","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 204「人魚の鱗」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 204「人鱼的鳞片」×1","人鱼的秘石"
"3999","人魚のための大秘石","物品","1863","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 3998「人魚のための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 3998「人鱼的秘石」×2","人鱼的大秘石"
"4000","人魚のための絶秘石","物品","3256","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 3999「人魚のための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 3999「人鱼的大秘石」×2","人鱼的绝秘石"
"4004","エルフのための秘石","物品","1669","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 230「涙の魔石」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 230「泪的魔石」×1","精灵的秘石"
"4005","エルフのための大秘石","物品","1864","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 4004「エルフのための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 4004「精灵的秘石」×2","精灵的大秘石"
"4006","エルフのための絶秘石","物品","3257","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 4005「エルフのための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 4005「精灵的大秘石」×2","精灵的绝秘石"
"4010","フェアリーのための秘石","物品","1670","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 229「精霊のどんぐり」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 229「精灵的橡果」×1","妖精的秘石"
"4011","フェアリーのための大秘石","物品","1865","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 4010「フェアリーのための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 4010「妖精的秘石」×2","妖精的大秘石"
"4012","フェアリーのための絶秘石","物品","3258","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 4011「フェアリーのための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 4011「妖精的大秘石」×2","妖精的绝秘石"
"4016","スライムのための秘石","物品","1671","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 218「ぐにゅぐにゅゼリー」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 218「咕啾咕啾的果冻」×1","史莱姆的秘石"
"4017","スライムのための大秘石","物品","1866","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 4016「スライムのための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 4016「史莱姆的秘石」×2","史莱姆的大秘石"
"4018","スライムのための絶秘石","物品","3259","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 4017「スライムのための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 4017「史莱姆的大秘石」×2","史莱姆的绝秘石"
"4022","魔獣のための秘石","物品","1672","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 244「覇獣の爪」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 244「霸兽的爪子」×1","魔兽的秘石"
"4023","魔獣のための大秘石","物品","1867","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 4022「魔獣のための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 4022「魔兽的秘石」×2","魔兽的大秘石"
"4024","魔獣のための絶秘石","物品","3260","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 4023「魔獣のための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 4023「魔兽的大秘石」×2","魔兽的绝秘石"
"4028","妖狐のための秘石","物品","1673","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 242「もふもふしっぽ」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 242「毛绒绒的尾巴」×1","妖狐的秘石"
"4029","妖狐のための大秘石","物品","1868","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 4028「妖狐のための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 4028「妖狐的秘石」×2","妖狐的大秘石"
"4030","妖狐のための絶秘石","物品","3261","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 4029「妖狐のための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 4029「妖狐的大秘石」×2","妖狐的绝秘石"
"4034","ラミアのための秘石","物品","1674","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 245「覇蛇の蛇尾」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 245「霸蛇的蛇尾」×1","拉米亚的秘石"
"4035","ラミアのための大秘石","物品","1869","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 4034「ラミアのための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 4034「拉米亚的秘石」×2","拉米亚的大秘石"
"4036","ラミアのための絶秘石","物品","3262","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 4035「ラミアのための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 4035「拉米亚的大秘石」×2","拉米亚的绝秘石"
"4040","スキュラのための秘石","物品","1675","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 255「昂ぶる触手」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 255「昂扬的触手」×1","斯库拉的秘石"
"4041","スキュラのための大秘石","物品","1870","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 4040「スキュラのための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 4040「斯库拉的秘石」×2","斯库拉的大秘石"
"4042","スキュラのための絶秘石","物品","3263","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 4041「スキュラのための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 4041「斯库拉的大秘石」×2","斯库拉的绝秘石"
"4046","ハーピーのための秘石","物品","1676","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 227「輝く羽根」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 227「闪耀的羽毛」×1","哈比的秘石"
"4047","ハーピーのための大秘石","物品","1871","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 4046「ハーピーのための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 4046「哈比的秘石」×2","哈比的大秘石"
"4048","ハーピーのための絶秘石","物品","3264","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 4047「ハーピーのための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 4047「哈比的大秘石」×2","哈比的绝秘石"
"4052","ドラゴンのための秘石","物品","1677","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 247「覇竜の牙」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 247「霸龙的牙齿」×1","龙的秘石"
"4053","ドラゴンのための大秘石","物品","1872","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 4052「ドラゴンのための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 4052「龙的秘石」×2","龙的大秘石"
"4054","ドラゴンのための絶秘石","物品","3265","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 4053「ドラゴンのための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 4053「龙的大秘石」×2","龙的绝秘石"
"4058","陸棲種のための秘石","物品","1678","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 194「鋭い牙」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 194「尖牙」×1","陆栖种的秘石"
"4059","陸棲種のための大秘石","物品","1873","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 4058「陸棲種のための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 4058「陆栖种的秘石」×2","陆栖种的大秘石"
"4060","陸棲種のための絶秘石","物品","3266","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 4059「陸棲種のための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 4059「陆栖种的大秘石」×2","陆栖种的绝秘石"
"4064","海棲種のための秘石","物品","1679","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 226「大海の珊瑚」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 226「大海的珊瑚」×1","海栖种的秘石"
"4065","海棲種のための大秘石","物品","1874","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 4064「海棲種のための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 4064「海栖种的秘石」×2","海栖种的大秘石"
"4066","海棲種のための絶秘石","物品","3267","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 4065「海棲種のための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 4065「海栖种的大秘石」×2","海栖种的绝秘石"
"4070","妖虫のための秘石","物品","1680","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 261「神蟲の鱗粉」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 261「神虫鳞粉」×1","妖虫的秘石"
"4071","妖虫のための大秘石","物品","1875","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 4070「妖虫のための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 4070「妖虫的秘石」×2","妖虫的大秘石"
"4072","妖虫のための絶秘石","物品","3268","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 4071「妖虫のための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 4071「妖虫的大秘石」×2","妖虫的绝秘石"
"4076","アルラウネのための秘石","物品","1681","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 257「偉大なる花びら」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 257「伟大的花瓣」×1","阿娜温的秘石"
"4077","アルラウネのための大秘石","物品","1876","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 4076「アルラウネのための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 4076「阿娜温的秘石」×2","阿娜温的大秘石"
"4078","アルラウネのための絶秘石","物品","3269","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 4077「アルラウネのための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 4077「阿娜温的大秘石」×2","阿娜温的绝秘石"
"4082","ゾンビのための秘石","物品","1682","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 221「ネクロパウダー」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 221「死灵粉末」×1","僵尸的秘石"
"4083","ゾンビのための大秘石","物品","1877","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 4082「ゾンビのための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 4082「僵尸的秘石」×2","僵尸的大秘石"
"4084","ゾンビのための絶秘石","物品","3270","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 4083「ゾンビのための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 4083「僵尸的大秘石」×2","僵尸的绝秘石"
"4088","ゴーストのための秘石","物品","1683","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 185「幽霊の髪」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 185「幽灵的头发」×1","幽灵的秘石"
"4089","ゴーストのための大秘石","物品","1878","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 4088「ゴーストのための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 4088「幽灵的秘石」×2","幽灵的大秘石"
"4090","ゴーストのための絶秘石","物品","3271","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 4089「ゴーストのための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 4089「幽灵的大秘石」×2","幽灵的绝秘石"
"4094","ドールのための秘石","物品","1684","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 233「傀儡歯車」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 233「傀儡齿轮」×1","人偶的秘石"
"4095","ドールのための大秘石","物品","1879","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 4094「ドールのための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 4094「人偶的秘石」×2","人偶的大秘石"
"4096","ドールのための絶秘石","物品","3272","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 4095「ドールのための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 4095「人偶的大秘石」×2","人偶的绝秘石"
"4100","キメラのための秘石","物品","1685","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 240「イデア細胞」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 240「伊迪亚细胞」×1","奇美拉的秘石"
"4101","キメラのための大秘石","物品","1880","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 4100「キメラのための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 4100「奇美拉的秘石」×2","奇美拉的大秘石"
"4102","キメラのための絶秘石","物品","3273","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 4101「キメラのための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 4101「奇美拉的大秘石」×2","奇美拉的绝秘石"
"4106","天使のための秘石","物品","1686","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 252「奇跡の羽根」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 252「奇迹的羽毛」×1","天使的秘石"
"4107","天使のための大秘石","物品","1881","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 4106「天使のための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 4106「天使的秘石」×2","天使的大秘石"
"4108","天使のための絶秘石","物品","3274","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 4107「天使のための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 4107「天使的大秘石」×2","天使的绝秘石"
"4112","ロイドのための秘石","物品","1687","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 233「傀儡歯車」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 233「傀儡齿轮」×1","机器人的秘石"
"4113","ロイドのための大秘石","物品","1882","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 4112「ロイドのための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 4112「机器人的秘石」×2","机器人的大秘石"
"4114","ロイドのための絶秘石","物品","3275","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 4113「ロイドのための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 4113「机器人的大秘石」×2","机器人的绝秘石"
"4118","巨人のための秘石","物品","1688","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 228「大一角」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 228「大一角」×1","巨人的秘石"
"4119","巨人のための大秘石","物品","1883","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 4118「巨人のための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 4118「巨人的秘石」×2","巨人的大秘石"
"4120","巨人のための絶秘石","物品","3276","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 4119「巨人のための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 4119「巨人的大秘石」×2","巨人的绝秘石"
"4124","アポトーシスのための秘石","物品","1689","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 253「カオストロン」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 253「混沌之核」×1","凋零者的秘石"
"4125","アポトーシスのための大秘石","物品","1884","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 4124「アポトーシスのための秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 4124「凋零者的秘石」×2","凋零者的大秘石"
"4126","アポトーシスのための絶秘石","物品","3277","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 4125「アポトーシスのための大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 4125「凋零者的大秘石」×2","凋零者的绝秘石"
"4183","無属性強化の大秘石","物品","1934","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 4182「無属性強化の秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 4182「无属性强化的秘石」×2","无属性强化的大秘石"
"4187","銀河強化の大秘石","物品","1933","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 2894「聖強化の大秘石」×1；物品 ID 2899「闇強化の大秘石」×1","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 2894「圣强化的大秘石」×1；物品 ID 2899「暗强化的大秘石」×1","银河强化的大秘石"
"4188","銀河強化の超秘石","物品","3028","金币：50000；材料：物品 ID 93「空の超秘石」×1；物品 ID 4187「銀河強化の大秘石」×2","金币：50000；材料：物品 ID 93「空的超秘石」×1；物品 ID 4187「银河强化的大秘石」×2","银河强化的超秘石"
"4189","銀河強化の極秘石","物品","3374","金币：300000；材料：物品 ID 95「空の極秘石」×1；物品 ID 4188「銀河強化の超秘石」×2","金币：300000；材料：物品 ID 95「空的极秘石」×1；物品 ID 4188「银河强化的超秘石」×2","银河强化的极秘石"
